State,Suburb_Name,incident_count,eo,forecast,forecastaccuracy,risk,top_mechanism_1,top_mechanism_2,count_mechanism_1,count_mechanism_2,mechanism_per_1,mechanism_per_2,updated_on
Tasmania,Bridgenorth,40,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,58,39,0,0,2021-07-18 08:36:47.865692+00:37
Tasmania,Bridgewater ,41,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,40,29,0,0,2021-07-18 08:36:47.865692+00:38
Tasmania,Bridport,77,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,28,0,0,2021-07-18 08:36:47.865692+00:39
Tasmania,Brighton ,64,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,43,55,0,0,2021-07-18 08:36:47.865692+00:40
Tasmania,Broadmarsh,67,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,58,38,0,0,2021-07-18 08:36:47.865692+00:41
Tasmania,Brooklyn ,74,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,24,0,0,2021-07-18 08:36:47.865692+00:42
Tasmania,Burnie,58,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,45,16,0,0,2021-07-18 08:36:47.865692+00:43
Tasmania,Bushy Park ,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,41,40,0,0,2021-07-18 08:36:47.865692+00:44
Tasmania,Calder,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,20,0,0,2021-07-18 08:36:47.865692+00:45
Tasmania,Cambridge ,65,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,44,0,0,2021-07-18 08:36:47.865692+00:46
Tasmania,Campania,42,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,50,55,0,0,2021-07-18 08:36:47.865692+00:47
Tasmania,Campbell Town,61,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,22,0,0,2021-07-18 08:36:47.865692+00:48
Tasmania,Cape Barren Island,41,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,43,32,0,0,2021-07-18 08:36:47.865692+00:49
Tasmania,Carlton ,65,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,58,18,0,0,2021-07-18 08:36:47.865692+00:50
Tasmania,Carrick ,60,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,43,40,0,0,2021-07-18 08:36:47.865692+00:51
Tasmania,Caveside,61,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,25,0,0,2021-07-18 08:36:47.865692+00:52
Tasmania,Chigwell,51,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,31,0,0,2021-07-18 08:36:47.865692+00:53
Tasmania,Chudleigh,58,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,47,0,0,2021-07-18 08:36:47.865692+00:54
Tasmania,Claremont ,51,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,26,0,0,2021-07-18 08:36:47.865692+00:55
Tasmania,Clarence Point,53,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,50,46,0,0,2021-07-18 08:36:47.865692+00:56
Tasmania,Clarendon Vale,54,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,15,0,0,2021-07-18 08:36:47.865692+00:57
Tasmania,Claude Road,52,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,48,0,0,2021-07-18 08:36:47.865692+00:58
Tasmania,Clifton Beach ,58,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,55,45,0,0,2021-07-18 08:36:47.865692+00:59
Tasmania,Colebrook,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,43,36,0,0,2021-07-18 08:36:47.865692+00:60
Tasmania,Coles Bay,46,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,40,29,0,0,2021-07-18 08:36:47.865692+00:61
Tasmania,Collinsvale,78,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,43,28,0,0,2021-07-18 08:36:47.865692+00:62
Tasmania,Conara,55,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,25,0,0,2021-07-18 08:36:47.865692+00:63
Tasmania,Coningham,43,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,25,0,0,2021-07-18 08:36:47.865692+00:64
Tasmania,Connellys Marsh,73,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,51,31,0,0,2021-07-18 08:36:47.865692+00:65
Tasmania,Cooee,61,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,23,0,0,2021-07-18 08:36:47.865692+00:66
Tasmania,Crabtree,43,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,29,0,0,2021-07-18 08:36:47.865692+00:67
Tasmania,Cradoc,73,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,37,0,0,2021-07-18 08:36:47.865692+00:68
Tasmania,Cremorne ,45,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,48,54,0,0,2021-07-18 08:36:47.865692+00:69
Tasmania,Cressy ,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,52,46,0,0,2021-07-18 08:36:47.865692+00:70
Tasmania,Cuprona,55,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,44,30,0,0,2021-07-18 08:36:47.865692+00:71
Tasmania,Currie,61,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,32,0,0,2021-07-18 08:36:47.865692+00:72
Tasmania,Cygnet,74,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,41,23,0,0,2021-07-18 08:36:47.865692+00:73
Tasmania,Deddington,78,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,30,0,0,2021-07-18 08:36:47.865692+00:74
Tasmania,Deep Bay,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,51,30,0,0,2021-07-18 08:36:47.865692+00:75
Tasmania,Deloraine,47,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,53,0,0,2021-07-18 08:36:47.865692+00:76
Tasmania,Dennes Point,60,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,51,0,0,2021-07-18 08:36:47.865692+00:77
Tasmania,Derby ,56,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,34,0,0,2021-07-18 08:36:47.865692+00:78
Tasmania,Derwent Park,78,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,40,41,0,0,2021-07-18 08:36:47.865692+00:79
Tasmania,Deviot,75,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,24,0,0,2021-07-18 08:36:47.865692+00:80
Tasmania,Devon Hills,49,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,44,34,0,0,2021-07-18 08:36:47.865692+00:81
Tasmania,Devonport,51,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,59,50,0,0,2021-07-18 08:36:47.865692+00:82
Tasmania,Dilston,47,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,59,19,0,0,2021-07-18 08:36:47.865692+00:83
Tasmania,Dodges Ferry,72,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,51,0,0,2021-07-18 08:36:47.865692+00:84
Tasmania,Dolphin Sands,50,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,34,0,0,2021-07-18 08:36:47.865692+00:85
Tasmania,Don,62,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,21,0,0,2021-07-18 08:36:47.865692+00:86
Tasmania,Douglas-Apsley,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,52,0,0,2021-07-18 08:36:47.865692+00:87
Tasmania,Dover,40,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,50,0,0,2021-07-18 08:36:47.865692+00:88
Tasmania,Downlands,71,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,59,38,0,0,2021-07-18 08:36:47.865692+00:89
Tasmania,Dowsing Point,64,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,51,0,0,2021-07-18 08:36:47.865692+00:90
Tasmania,Dromedary ,61,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,55,20,0,0,2021-07-18 08:36:47.865692+00:91
Tasmania,Dulcot,73,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,48,0,0,2021-07-18 08:36:47.865692+00:92
Tasmania,Dunalley,66,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,40,0,0,2021-07-18 08:36:47.865692+00:93
Tasmania,Dynnyrne,48,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,50,42,0,0,2021-07-18 08:36:47.865692+00:94
Tasmania,Dysart ,42,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,37,0,0,2021-07-18 08:36:47.865692+00:95
Tasmania,Eaglehawk Neck,75,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,42,0,0,2021-07-18 08:36:47.865692+00:96
Tasmania,East Cam,70,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,55,0,0,2021-07-18 08:36:47.865692+00:97
Tasmania,East Devonport,61,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,48,16,0,0,2021-07-18 08:36:47.865692+00:98
Tasmania,East Launceston,46,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,52,33,0,0,2021-07-18 08:36:47.865692+00:99
Tasmania,Eggs And Bacon Bay,45,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,20,0,0,2021-07-18 08:36:47.865692+00:100
Tasmania,Electrona,66,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,51,0,0,2021-07-18 08:36:47.865692+00:101
Tasmania,Elizabeth Town,59,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,41,41,0,0,2021-07-18 08:36:47.865692+00:102
Tasmania,Ellendale ,79,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,40,15,0,0,2021-07-18 08:36:47.865692+00:103
Tasmania,Elliott ,59,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,55,25,0,0,2021-07-18 08:36:47.865692+00:104
Tasmania,Emu Heights ,65,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,18,0,0,2021-07-18 08:36:47.865692+00:105
Tasmania,Evandale ,46,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,44,53,0,0,2021-07-18 08:36:47.865692+00:106
Tasmania,Exeter ,69,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,38,0,0,2021-07-18 08:36:47.865692+00:107
Tasmania,Falmouth,71,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,22,0,0,2021-07-18 08:36:47.865692+00:108
Tasmania,Fern Tree,44,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,52,28,0,0,2021-07-18 08:36:47.865692+00:109
Tasmania,Fingal ,75,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,40,0,0,2021-07-18 08:36:47.865692+00:110
Tasmania,Florentine,73,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,49,0,0,2021-07-18 08:36:47.865692+00:111
Tasmania,Flowerdale ,70,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,44,47,0,0,2021-07-18 08:36:47.865692+00:112
Tasmania,Forcett,68,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,50,39,0,0,2021-07-18 08:36:47.865692+00:113
Tasmania,Forest,55,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,15,0,0,2021-07-18 08:36:47.865692+00:114
Tasmania,Forth,43,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,48,0,0,2021-07-18 08:36:47.865692+00:115
Tasmania,Frankford,78,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,55,17,0,0,2021-07-18 08:36:47.865692+00:116
Tasmania,Franklin ,60,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,45,49,0,0,2021-07-18 08:36:47.865692+00:117
Tasmania,Gagebrook,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,51,0,0,2021-07-18 08:36:47.865692+00:118
Tasmania,Garden Island Creek,44,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,44,41,0,0,2021-07-18 08:36:47.865692+00:119
Tasmania,Gardners Bay,43,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,52,52,0,0,2021-07-18 08:36:47.865692+00:120
Tasmania,Gawler ,58,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,51,0,0,2021-07-18 08:36:47.865692+00:121
Tasmania,Geeveston,47,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,40,0,0,2021-07-18 08:36:47.865692+00:122
Tasmania,Geilston Bay,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,48,51,0,0,2021-07-18 08:36:47.865692+00:123
Tasmania,George Town,79,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,55,28,0,0,2021-07-18 08:36:47.865692+00:124
Tasmania,Glaziers Bay,67,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,41,16,0,0,2021-07-18 08:36:47.865692+00:125
Tasmania,Glebe ,50,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,35,0,0,2021-07-18 08:36:47.865692+00:126
Tasmania,Glen Huon,42,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,17,0,0,2021-07-18 08:36:47.865692+00:127
Tasmania,Glenfern ,49,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,53,0,0,2021-07-18 08:36:47.865692+00:128
Tasmania,Glengarry ,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,40,26,0,0,2021-07-18 08:36:47.865692+00:129
Tasmania,Glenlusk,48,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,36,0,0,2021-07-18 08:36:47.865692+00:130
Tasmania,Glenorchy ,78,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,17,0,0,2021-07-18 08:36:47.865692+00:131
Tasmania,Golden Valley,44,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,52,16,0,0,2021-07-18 08:36:47.865692+00:132
Tasmania,Goodwood ,80,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,45,41,0,0,2021-07-18 08:36:47.865692+00:133
Tasmania,Gordon ,77,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,48,54,0,0,2021-07-18 08:36:47.865692+00:134
Tasmania,Granton,46,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,32,0,0,2021-07-18 08:36:47.865692+00:135
Tasmania,Granville Harbour,57,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,53,0,0,2021-07-18 08:36:47.865692+00:136
Tasmania,Grasstree Hill,75,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,36,0,0,2021-07-18 08:36:47.865692+00:137
Tasmania,Grassy,70,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,29,0,0,2021-07-18 08:36:47.865692+00:138
Tasmania,Gravelly Beach,45,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,26,0,0,2021-07-18 08:36:47.865692+00:139
Tasmania,Gray ,68,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,42,0,0,2021-07-18 08:36:47.865692+00:140
Tasmania,Greens Beach,53,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,28,0,0,2021-07-18 08:36:47.865692+00:141
Tasmania,Grindelwald,72,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,60,42,0,0,2021-07-18 08:36:47.865692+00:142
Tasmania,Grove,48,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,51,0,0,2021-07-18 08:36:47.865692+00:143
Tasmania,Hadspen,77,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,51,21,0,0,2021-07-18 08:36:47.865692+00:144
Tasmania,Hagley,48,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,58,28,0,0,2021-07-18 08:36:47.865692+00:145
Tasmania,Hamilton ,54,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,39,0,0,2021-07-18 08:36:47.865692+00:146
Tasmania,Havenview,42,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,34,0,0,2021-07-18 08:36:47.865692+00:147
Tasmania,Hawley Beach,70,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,45,0,0,2021-07-18 08:36:47.865692+00:148
Tasmania,Hayes,40,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,49,0,0,2021-07-18 08:36:47.865692+00:149
Tasmania,Hellyer,45,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,39,0,0,2021-07-18 08:36:47.865692+00:150
Tasmania,Henrietta,73,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,16,0,0,2021-07-18 08:36:47.865692+00:151
Tasmania,Herdsmans Cove,60,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,47,0,0,2021-07-18 08:36:47.865692+00:152
Tasmania,Heybridge,41,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,37,0,0,2021-07-18 08:36:47.865692+00:153
Tasmania,Highclere,47,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,36,0,0,2021-07-18 08:36:47.865692+00:154
Tasmania,Highcroft,73,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,57,17,0,0,2021-07-18 08:36:47.865692+00:155
Tasmania,Hillcrest ,70,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,42,46,0,0,2021-07-18 08:36:47.865692+00:156
Tasmania,Hillwood,80,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,43,48,0,0,2021-07-18 08:36:47.865692+00:157
Tasmania,Hobart,58,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,54,49,0,0,2021-07-18 08:36:47.865692+00:158
Tasmania,Holwell,60,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,58,34,0,0,2021-07-18 08:36:47.865692+00:159
Tasmania,Honeywood,80,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,22,0,0,2021-07-18 08:36:47.865692+00:160
Tasmania,Howden,52,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,51,43,0,0,2021-07-18 08:36:47.865692+00:161
Tasmania,Howrah,41,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,41,54,0,0,2021-07-18 08:36:47.865692+00:162
Tasmania,Huntingfield,74,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,47,42,0,0,2021-07-18 08:36:47.865692+00:163
Tasmania,Huonville,76,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,55,0,0,2021-07-18 08:36:47.865692+00:164
Tasmania,Invermay ,60,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,42,0,0,2021-07-18 08:36:47.865692+00:165
Tasmania,Irishtown ,78,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,49,40,0,0,2021-07-18 08:36:47.865692+00:166
Tasmania,Judbury,74,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,56,19,0,0,2021-07-18 08:36:47.865692+00:167
Tasmania,Kaoota,55,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,46,23,0,0,2021-07-18 08:36:47.865692+00:168
Tasmania,Karoola,63,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,45,25,0,0,2021-07-18 08:36:47.865692+00:169
Tasmania,Kayena,77,0,0,0,No Risk,"Heat, electricity and other environmental factors",Vehicle incidents and other,53,51,0,0,2021-07-18 08:36:47.865692+00:170
