State,Suburb_Name,incident_count,eo,forecast,forecastaccuracy,risk,top_mechanism_1,top_mechanism_2,count_mechanism_1,count_mechanism_2,mechanism_per_1,mechanism_per_2,updated_on
New South Wales,Avoca Beach,126,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,33,0,0,2021-07-18 08:36:47.865692+00:73
New South Wales,Awaba,120,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,25,0,0,2021-07-18 08:36:47.865692+00:74
New South Wales,Aylmerton,125,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,20,0,0,2021-07-18 08:36:47.865692+00:75
New South Wales,Baan Baa,94,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,32,0,0,2021-07-18 08:36:47.865692+00:76
New South Wales,Backmede,153,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,34,0,0,2021-07-18 08:36:47.865692+00:77
New South Wales,Badgerys Creek,149,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,30,0,0,2021-07-18 08:36:47.865692+00:78
New South Wales,Balaclava ,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,24,0,0,2021-07-18 08:36:47.865692+00:79
New South Wales,Balala,114,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",66,15,0,0,2021-07-18 08:36:47.865692+00:80
New South Wales,Balcolyn,139,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,17,0,0,2021-07-18 08:36:47.865692+00:81
New South Wales,Bald Hills ,101,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,22,0,0,2021-07-18 08:36:47.865692+00:82
New South Wales,Balgowlah,113,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,17,0,0,2021-07-18 08:36:47.865692+00:83
New South Wales,Balgowlah Heights,88,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,37,0,0,2021-07-18 08:36:47.865692+00:84
New South Wales,Balgownie,126,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,29,0,0,2021-07-18 08:36:47.865692+00:85
New South Wales,Balladoran,122,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,25,0,0,2021-07-18 08:36:47.865692+00:86
New South Wales,Ballimore,123,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,11,0,0,2021-07-18 08:36:47.865692+00:87
New South Wales,Ballina,108,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",59,27,0,0,2021-07-18 08:36:47.865692+00:88
New South Wales,Balmain,140,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,27,0,0,2021-07-18 08:36:47.865692+00:89
New South Wales,Balmain East,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",83,30,0,0,2021-07-18 08:36:47.865692+00:90
New South Wales,Balmoral ,110,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,23,0,0,2021-07-18 08:36:47.865692+00:91
New South Wales,Balmoral ,123,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",69,15,0,0,2021-07-18 08:36:47.865692+00:92
New South Wales,Balranald,137,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,12,0,0,2021-07-18 08:36:47.865692+00:93
New South Wales,Bandon Grove,132,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,38,0,0,2021-07-18 08:36:47.865692+00:94
New South Wales,Bangalee ,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,14,0,0,2021-07-18 08:36:47.865692+00:95
New South Wales,Bangalow,155,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",84,35,0,0,2021-07-18 08:36:47.865692+00:96
New South Wales,Bangheet,109,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,37,0,0,2021-07-18 08:36:47.865692+00:97
New South Wales,Bangor ,120,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,21,0,0,2021-07-18 08:36:47.865692+00:98
New South Wales,Banksia,115,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,35,0,0,2021-07-18 08:36:47.865692+00:99
New South Wales,Banksmeadow,96,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,24,0,0,2021-07-18 08:36:47.865692+00:100
New South Wales,Bankstown,150,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,13,0,0,2021-07-18 08:36:47.865692+00:101
New South Wales,Bankstown Aerodrome,137,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,10,0,0,2021-07-18 08:36:47.865692+00:102
New South Wales,Bannaby,134,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,36,0,0,2021-07-18 08:36:47.865692+00:103
New South Wales,Bannister ,133,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,10,0,0,2021-07-18 08:36:47.865692+00:104
New South Wales,Banora Point,141,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,31,0,0,2021-07-18 08:36:47.865692+00:105
New South Wales,Bar Beach,122,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,13,0,0,2021-07-18 08:36:47.865692+00:106
New South Wales,Bar Point,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,15,0,0,2021-07-18 08:36:47.865692+00:107
New South Wales,Baradine,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",74,19,0,0,2021-07-18 08:36:47.865692+00:108
New South Wales,Barangaroo,86,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",71,21,0,0,2021-07-18 08:36:47.865692+00:109
New South Wales,Barcoongere,99,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,31,0,0,2021-07-18 08:36:47.865692+00:110
New South Wales,Barden Ridge,145,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",57,26,0,0,2021-07-18 08:36:47.865692+00:111
New South Wales,Bardwell Park,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",83,35,0,0,2021-07-18 08:36:47.865692+00:112
New South Wales,Bardwell Valley,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",52,38,0,0,2021-07-18 08:36:47.865692+00:113
New South Wales,Barellan,132,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,30,0,0,2021-07-18 08:36:47.865692+00:114
New South Wales,Bargo,95,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,34,0,0,2021-07-18 08:36:47.865692+00:115
New South Wales,Barham,138,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,28,0,0,2021-07-18 08:36:47.865692+00:116
New South Wales,Barkers Vale,86,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",52,35,0,0,2021-07-18 08:36:47.865692+00:117
New South Wales,Barmedman,131,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,40,0,0,2021-07-18 08:36:47.865692+00:118
New South Wales,Barnsley,109,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",66,36,0,0,2021-07-18 08:36:47.865692+00:119
New South Wales,Barooga,94,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,37,0,0,2021-07-18 08:36:47.865692+00:120
New South Wales,Barraba,135,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,13,0,0,2021-07-18 08:36:47.865692+00:121
New South Wales,Barrack Heights,113,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",68,31,0,0,2021-07-18 08:36:47.865692+00:122
New South Wales,Barrack Point,94,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,36,0,0,2021-07-18 08:36:47.865692+00:123
New South Wales,Barrengarry,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,28,0,0,2021-07-18 08:36:47.865692+00:124
New South Wales,Barrington ,91,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",58,17,0,0,2021-07-18 08:36:47.865692+00:125
New South Wales,Barry ,147,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",72,10,0,0,2021-07-18 08:36:47.865692+00:126
New South Wales,Basin View,155,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,25,0,0,2021-07-18 08:36:47.865692+00:127
New South Wales,Bass Hill,102,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,30,0,0,2021-07-18 08:36:47.865692+00:128
New South Wales,Bateau Bay,91,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",78,27,0,0,2021-07-18 08:36:47.865692+00:129
New South Wales,Batehaven,157,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,29,0,0,2021-07-18 08:36:47.865692+00:130
New South Wales,Batemans Bay,128,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,12,0,0,2021-07-18 08:36:47.865692+00:131
New South Wales,Bathurst,151,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,23,0,0,2021-07-18 08:36:47.865692+00:132
New South Wales,Batlow,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",55,29,0,0,2021-07-18 08:36:47.865692+00:133
New South Wales,Baulkham Hills,95,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",63,27,0,0,2021-07-18 08:36:47.865692+00:134
New South Wales,Baw Baw ,87,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,22,0,0,2021-07-18 08:36:47.865692+00:135
New South Wales,Bawley Point,85,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,31,0,0,2021-07-18 08:36:47.865692+00:136
New South Wales,Bayview ,100,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,28,0,0,2021-07-18 08:36:47.865692+00:137
New South Wales,Beacon Hill,143,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,12,0,0,2021-07-18 08:36:47.865692+00:138
New South Wales,Beaconsfield ,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",74,13,0,0,2021-07-18 08:36:47.865692+00:139
New South Wales,Beaumont ,159,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,37,0,0,2021-07-18 08:36:47.865692+00:140
New South Wales,Beaumont Hills,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",52,40,0,0,2021-07-18 08:36:47.865692+00:141
New South Wales,Beckom,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,31,0,0,2021-07-18 08:36:47.865692+00:142
New South Wales,Bedgerebong,129,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,39,0,0,2021-07-18 08:36:47.865692+00:143
New South Wales,Beechwood,119,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,17,0,0,2021-07-18 08:36:47.865692+00:144
New South Wales,Beecroft,85,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,11,0,0,2021-07-18 08:36:47.865692+00:145
New South Wales,Beecroft Peninsula,157,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",62,11,0,0,2021-07-18 08:36:47.865692+00:146
New South Wales,Beelbangera,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",73,38,0,0,2021-07-18 08:36:47.865692+00:147
New South Wales,Bega,89,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",53,27,0,0,2021-07-18 08:36:47.865692+00:148
New South Wales,Belbora,148,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",74,26,0,0,2021-07-18 08:36:47.865692+00:149
New South Wales,Belfield,146,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",51,14,0,0,2021-07-18 08:36:47.865692+00:150
New South Wales,Belgravia,92,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",71,34,0,0,2021-07-18 08:36:47.865692+00:151
New South Wales,Belimbla Park,88,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",81,18,0,0,2021-07-18 08:36:47.865692+00:152
New South Wales,Bella Vista,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,15,0,0,2021-07-18 08:36:47.865692+00:153
New South Wales,Bellambi,106,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,14,0,0,2021-07-18 08:36:47.865692+00:154
New South Wales,Bellangry,143,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,40,0,0,2021-07-18 08:36:47.865692+00:155
New South Wales,Bellata,86,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,14,0,0,2021-07-18 08:36:47.865692+00:156
New South Wales,Bellawongarah,150,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,13,0,0,2021-07-18 08:36:47.865692+00:157
New South Wales,Bellbird,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",85,23,0,0,2021-07-18 08:36:47.865692+00:158
New South Wales,Bellbird Heights,85,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,28,0,0,2021-07-18 08:36:47.865692+00:159
New South Wales,Bellbrook,92,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",54,21,0,0,2021-07-18 08:36:47.865692+00:160
New South Wales,Bellevue Hill,153,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,11,0,0,2021-07-18 08:36:47.865692+00:161
New South Wales,Bellingen,116,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,10,0,0,2021-07-18 08:36:47.865692+00:162
New South Wales,Belmont ,91,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",65,34,0,0,2021-07-18 08:36:47.865692+00:163
New South Wales,Belmont North,160,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",50,13,0,0,2021-07-18 08:36:47.865692+00:164
New South Wales,Belmont South,150,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",77,40,0,0,2021-07-18 08:36:47.865692+00:165
New South Wales,Belmore,152,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,12,0,0,2021-07-18 08:36:47.865692+00:166
New South Wales,Belmore River,107,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",67,33,0,0,2021-07-18 08:36:47.865692+00:167
New South Wales,Belrose,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",76,25,0,0,2021-07-18 08:36:47.865692+00:168
New South Wales,Bemboka,134,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",60,36,0,0,2021-07-18 08:36:47.865692+00:169
New South Wales,Ben Lomond ,136,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",79,25,0,0,2021-07-18 08:36:47.865692+00:170
New South Wales,Bendalong,112,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,36,0,0,2021-07-18 08:36:47.865692+00:171
New South Wales,Bendemeer,92,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",56,24,0,0,2021-07-18 08:36:47.865692+00:172
New South Wales,Bendick Murrell,160,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",70,10,0,0,2021-07-18 08:36:47.865692+00:173
New South Wales,Bendolba,155,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",78,23,0,0,2021-07-18 08:36:47.865692+00:174
New South Wales,Benerembah,85,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",82,11,0,0,2021-07-18 08:36:47.865692+00:175
New South Wales,Beni,146,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",78,11,0,0,2021-07-18 08:36:47.865692+00:176
New South Wales,Bensville,141,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",75,30,0,0,2021-07-18 08:36:47.865692+00:177
New South Wales,Bentley ,103,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",58,19,0,0,2021-07-18 08:36:47.865692+00:178
New South Wales,Berala,90,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",64,24,0,0,2021-07-18 08:36:47.865692+00:179
New South Wales,Berambing,116,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",52,23,0,0,2021-07-18 08:36:47.865692+00:180
New South Wales,Beresfield,97,0,0,0,No Risk,Biological factors,"Heat, electricity and other environmental factors",61,16,0,0,2021-07-18 08:36:47.865692+00:181
