State,Suburb_Name,incident_count,eo,forecast,forecastaccuracy,risk,top_mechanism_1,top_mechanism_2,count_mechanism_1,count_mechanism_2,mechanism_per_1,mechanism_per_2,updated_on
Northern Territory,Finke,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:64
Northern Territory,Flying Fox ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:65
Northern Territory,Flynn ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:66
Northern Territory,Galiwinku,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:67
Northern Territory,Gapuwiyak,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:68
Northern Territory,Ghan,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:69
Northern Territory,Gillen,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:70
Northern Territory,Girraween ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:71
Northern Territory,Gray ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:72
Northern Territory,Gregory ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:73
Northern Territory,Gunbalanya,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:74
Northern Territory,Gunn,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:75
Northern Territory,Gunyangara,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:76
Northern Territory,Haasts Bluff,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:77
Northern Territory,Hart ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:78
Northern Territory,Herbert,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:79
Northern Territory,Hermannsburg,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:80
Northern Territory,Hidden Valley ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:81
Northern Territory,Holmes,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:82
Northern Territory,Holtze,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:83
Northern Territory,Howard Springs,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:84
Northern Territory,Hugh,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:85
Northern Territory,Humpty Doo,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:86
Northern Territory,Ilparpa,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:87
Northern Territory,Imanpa,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:88
Northern Territory,Irlpme,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:89
Northern Territory,Jabiru,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:90
Northern Territory,Jilkminggan,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:91
Northern Territory,Jingili,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:92
Northern Territory,Johnston,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:93
Northern Territory,Kakadu,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:94
Northern Territory,Kalkarindji,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:95
Northern Territory,Kaltukatjara,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:96
Northern Territory,Karama,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:97
Northern Territory,Katherine,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:98
Northern Territory,Katherine East,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:99
Northern Territory,Katherine South,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:100
Northern Territory,Kintore,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:101
Northern Territory,Knuckey Lagoon,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:102
Northern Territory,Kunparrka,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:103
Northern Territory,Lajamanu,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:104
Northern Territory,Lake Mackay,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:105
Northern Territory,Lambells Lagoon,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:106
Northern Territory,Lansdowne ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:107
Northern Territory,Laramba,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:108
Northern Territory,Larapinta ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:109
Northern Territory,Larrakeyah,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:110
Northern Territory,Leanyer,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:111
Northern Territory,Lee Point,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:112
Northern Territory,Limmen,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:113
Northern Territory,Livingstone,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:114
Northern Territory,Ludmilla,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:115
Northern Territory,Lyons ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:116
Northern Territory,Malak,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:117
Northern Territory,Maningrida,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:118
Northern Territory,Marlow Lagoon,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:119
Northern Territory,Marrakai,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:120
Northern Territory,Marrara,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:121
Northern Territory,Mataranka,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:122
Northern Territory,McArthur,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:123
Northern Territory,McMinns Lagoon,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:124
Northern Territory,Milikapiti,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:125
Northern Territory,Milingimbi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:126
Northern Territory,Millner,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:127
Northern Territory,Milyakburra,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:128
Northern Territory,Miniyeri,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:129
Northern Territory,Mitchell ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:130
Northern Territory,Moil,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:131
Northern Territory,Moulden,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:132
Northern Territory,Mount Johns,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:133
Northern Territory,Mount Liebig,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:134
Northern Territory,Muirhead,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:135
Northern Territory,Mutitjulu,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:136
Northern Territory,Nakara,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:137
Northern Territory,Namatjira,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:138
Northern Territory,Nauiyu,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:139
Northern Territory,Nemarluk,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:140
Northern Territory,Nganmarriyanga,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:141
Northern Territory,Ngukurr,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:142
Northern Territory,Nhulunbuy,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:143
Northern Territory,Nicholson ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:144
Northern Territory,Nightcliff,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:145
Northern Territory,Nitmiluk,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:146
Northern Territory,Noonamah,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:147
Northern Territory,Numbulwar,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:148
Northern Territory,Numburindi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:149
Northern Territory,Nyirripi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:150
Northern Territory,Palmerston City,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:151
Northern Territory,Papunya,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:152
Northern Territory,Parap,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:153
Northern Territory,Peppimenarti,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:154
Northern Territory,Petermann,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:155
Northern Territory,Pigeon Hole,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:156
Northern Territory,Pine Creek ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:157
Northern Territory,Pinelands ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:158
Northern Territory,Pirlangimpi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:159
Northern Territory,Ramingining,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:160
Northern Territory,Rapid Creek,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:161
Northern Territory,Robinson River,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:162
Northern Territory,Rosebery ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:163
Northern Territory,Ross ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:164
Northern Territory,Rum Jungle,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:165
Northern Territory,Sadadeen,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:166
Northern Territory,Sandover,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:167
Northern Territory,Santa Teresa,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:168
Northern Territory,Shoal Bay ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:169
Northern Territory,Simpson ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:170
Northern Territory,Stuart ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:171
Northern Territory,Stuart Park,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:172
Northern Territory,Tanami ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:173
Northern Territory,Tanami East,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:174
Northern Territory,Tara ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:175
Northern Territory,Tennant Creek,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:176
Northern Territory,Thamarrurr,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:177
Northern Territory,The Gap ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:178
Northern Territory,The Gardens ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:179
Northern Territory,The Narrows ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:180
Northern Territory,Ti Tree,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:181
Northern Territory,Timber Creek,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:182
Northern Territory,Tindal,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:183
Northern Territory,Titjikala,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:184
Northern Territory,Tiwi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:185
Northern Territory,Tiwi Islands,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:186
Northern Territory,Undoolya,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:187
Northern Territory,Uralla ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:188
Northern Territory,Venn,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:189
Northern Territory,Victoria River,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:190
Northern Territory,Virginia ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:191
Northern Territory,Wadeye,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:192
Northern Territory,Wagait Beach,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:193
Northern Territory,Wagaman,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:194
Northern Territory,Wallace Rockhole,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:195
Northern Territory,Wanguri,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:196
Northern Territory,Warruwi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:197
Northern Territory,West Arnhem,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:198
Northern Territory,White Gums,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:199
Northern Territory,Wickham ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:200
Northern Territory,Willowra,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:201
Northern Territory,Wilora,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:202
Northern Territory,Wilton ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:203
Northern Territory,Winnellie,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:204
Northern Territory,Woodroffe,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:205
Northern Territory,Woolner,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:206
Northern Territory,Wulagi,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:207
Northern Territory,Wurrumiyanga,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:208
Northern Territory,Wutunugurra,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:209
Northern Territory,Yarralin,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:210
Northern Territory,Yarrawonga ,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:211
Northern Territory,Yirrkala,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:212
Northern Territory,Yuelamu,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:213
Northern Territory,Yuendumu,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:214
Northern Territory,Yulara,0,0,0,0,0,0,0,0,0,0,0,2021-07-18 08:36:47.865692+00:215
