State,Suburb_Name,incident_count,eo,forecast,forecastaccuracy,risk,top_mechanism_1,top_mechanism_2,count_mechanism_1,count_mechanism_2,mechanism_per_1,mechanism_per_2,updated_on
Queensland,Atkinsons Dam,71,0,0,0,No Risk,Body stressing,Mental stress,30,13,0,0,2021-07-18 08:36:47.865692+00:66
Queensland,Aubigny,55,0,0,0,No Risk,Body stressing,Mental stress,32,4,0,0,2021-07-18 08:36:47.865692+00:67
Queensland,Auchenflower,54,0,0,0,No Risk,Body stressing,Mental stress,34,6,0,0,2021-07-18 08:36:47.865692+00:68
Queensland,Augathella,79,0,0,0,No Risk,Body stressing,Mental stress,33,0,0,0,2021-07-18 08:36:47.865692+00:69
Queensland,Augustine Heights,45,0,0,0,No Risk,Body stressing,Mental stress,32,16,0,0,2021-07-18 08:36:47.865692+00:70
Queensland,Aurukun,84,0,0,0,No Risk,Body stressing,Mental stress,36,20,0,0,2021-07-18 08:36:47.865692+00:71
Queensland,Austinville,71,0,0,0,No Risk,Body stressing,Mental stress,31,21,0,0,2021-07-18 08:36:47.865692+00:72
Queensland,Avenell Heights,76,0,0,0,No Risk,Body stressing,Mental stress,41,3,0,0,2021-07-18 08:36:47.865692+00:73
Queensland,Avoca ,73,0,0,0,No Risk,Body stressing,Mental stress,43,19,0,0,2021-07-18 08:36:47.865692+00:74
Queensland,Avondale ,55,0,0,0,No Risk,Body stressing,Mental stress,36,3,0,0,2021-07-18 08:36:47.865692+00:75
Queensland,Ayr,46,0,0,0,No Risk,Body stressing,Mental stress,39,4,0,0,2021-07-18 08:36:47.865692+00:76
Queensland,Babinda ,47,0,0,0,No Risk,Body stressing,Mental stress,31,0,0,0,2021-07-18 08:36:47.865692+00:77
Queensland,Back Plains,81,0,0,0,No Risk,Body stressing,Mental stress,40,17,0,0,2021-07-18 08:36:47.865692+00:78
Queensland,Badu Island,67,0,0,0,No Risk,Body stressing,Mental stress,37,16,0,0,2021-07-18 08:36:47.865692+00:79
Queensland,Bahrs Scrub,80,0,0,0,No Risk,Body stressing,Mental stress,39,11,0,0,2021-07-18 08:36:47.865692+00:80
Queensland,Bajool,49,0,0,0,No Risk,Body stressing,Mental stress,40,0,0,0,2021-07-18 08:36:47.865692+00:81
Queensland,Bakers Creek ,74,0,0,0,No Risk,Body stressing,Mental stress,31,13,0,0,2021-07-18 08:36:47.865692+00:82
Queensland,Balberra,84,0,0,0,No Risk,Body stressing,Mental stress,41,1,0,0,2021-07-18 08:36:47.865692+00:83
Queensland,Bald Hills ,45,0,0,0,No Risk,Body stressing,Mental stress,34,12,0,0,2021-07-18 08:36:47.865692+00:84
Queensland,Bald Knob,53,0,0,0,No Risk,Body stressing,Mental stress,35,6,0,0,2021-07-18 08:36:47.865692+00:85
Queensland,Balgal Beach,80,0,0,0,No Risk,Body stressing,Mental stress,40,0,0,0,2021-07-18 08:36:47.865692+00:86
Queensland,Ball Bay,76,0,0,0,No Risk,Body stressing,Mental stress,35,16,0,0,2021-07-18 08:36:47.865692+00:87
Queensland,Ballandean,47,0,0,0,No Risk,Body stressing,Mental stress,43,18,0,0,2021-07-18 08:36:47.865692+00:88
Queensland,Ballogie,84,0,0,0,No Risk,Body stressing,Mental stress,42,14,0,0,2021-07-18 08:36:47.865692+00:89
Queensland,Balmoral ,77,0,0,0,No Risk,Body stressing,Mental stress,30,13,0,0,2021-07-18 08:36:47.865692+00:90
Queensland,Balmoral Ridge,54,0,0,0,No Risk,Body stressing,Mental stress,30,2,0,0,2021-07-18 08:36:47.865692+00:91
Queensland,Balnagowan,46,0,0,0,No Risk,Body stressing,Mental stress,34,8,0,0,2021-07-18 08:36:47.865692+00:92
Queensland,Bamaga,79,0,0,0,No Risk,Body stressing,Mental stress,32,11,0,0,2021-07-18 08:36:47.865692+00:93
Queensland,Bambaroo,65,0,0,0,No Risk,Body stressing,Mental stress,37,15,0,0,2021-07-18 08:36:47.865692+00:94
Queensland,Banana,65,0,0,0,No Risk,Body stressing,Mental stress,32,21,0,0,2021-07-18 08:36:47.865692+00:95
Queensland,Bangalee ,66,0,0,0,No Risk,Body stressing,Mental stress,34,19,0,0,2021-07-18 08:36:47.865692+00:96
Queensland,Banksia Beach,73,0,0,0,No Risk,Body stressing,Mental stress,43,10,0,0,2021-07-18 08:36:47.865692+00:97
Queensland,Bannockburn ,58,0,0,0,No Risk,Body stressing,Mental stress,34,1,0,0,2021-07-18 08:36:47.865692+00:98
Queensland,Banyo,85,0,0,0,No Risk,Body stressing,Mental stress,38,7,0,0,2021-07-18 08:36:47.865692+00:99
Queensland,Baralaba,82,0,0,0,No Risk,Body stressing,Mental stress,37,5,0,0,2021-07-18 08:36:47.865692+00:100
Queensland,Barcaldine,68,0,0,0,No Risk,Body stressing,Mental stress,36,19,0,0,2021-07-18 08:36:47.865692+00:101
Queensland,Bardon,48,0,0,0,No Risk,Body stressing,Mental stress,30,1,0,0,2021-07-18 08:36:47.865692+00:102
Queensland,Baree,75,0,0,0,No Risk,Body stressing,Mental stress,35,16,0,0,2021-07-18 08:36:47.865692+00:103
Queensland,Barellan Point,70,0,0,0,No Risk,Body stressing,Mental stress,30,12,0,0,2021-07-18 08:36:47.865692+00:104
Queensland,Bargara,76,0,0,0,No Risk,Body stressing,Mental stress,41,20,0,0,2021-07-18 08:36:47.865692+00:105
Queensland,Barlows Hill,58,0,0,0,No Risk,Body stressing,Mental stress,36,4,0,0,2021-07-18 08:36:47.865692+00:106
Queensland,Barmaryee,67,0,0,0,No Risk,Body stressing,Mental stress,42,10,0,0,2021-07-18 08:36:47.865692+00:107
Queensland,Barmoya,81,0,0,0,No Risk,Body stressing,Mental stress,26,7,0,0,2021-07-18 08:36:47.865692+00:108
Queensland,Barney Point,77,0,0,0,No Risk,Body stressing,Mental stress,43,21,0,0,2021-07-18 08:36:47.865692+00:109
Queensland,Barrine,78,0,0,0,No Risk,Body stressing,Mental stress,29,6,0,0,2021-07-18 08:36:47.865692+00:110
Queensland,Barron Gorge,61,0,0,0,No Risk,Body stressing,Mental stress,38,10,0,0,2021-07-18 08:36:47.865692+00:111
Queensland,Bartle Frere,82,0,0,0,No Risk,Body stressing,Mental stress,26,18,0,0,2021-07-18 08:36:47.865692+00:112
Queensland,Basalt ,57,0,0,0,No Risk,Body stressing,Mental stress,43,11,0,0,2021-07-18 08:36:47.865692+00:113
Queensland,Basilisk,81,0,0,0,No Risk,Body stressing,Mental stress,42,2,0,0,2021-07-18 08:36:47.865692+00:114
Queensland,Basin Pocket,55,0,0,0,No Risk,Body stressing,Mental stress,36,2,0,0,2021-07-18 08:36:47.865692+00:115
Queensland,Battery Hill,59,0,0,0,No Risk,Body stressing,Mental stress,43,21,0,0,2021-07-18 08:36:47.865692+00:116
Queensland,Bauple,78,0,0,0,No Risk,Body stressing,Mental stress,31,14,0,0,2021-07-18 08:36:47.865692+00:117
Queensland,Bauple Forest,61,0,0,0,No Risk,Body stressing,Mental stress,30,17,0,0,2021-07-18 08:36:47.865692+00:118
Queensland,Bayview Heights,82,0,0,0,No Risk,Body stressing,Mental stress,36,8,0,0,2021-07-18 08:36:47.865692+00:119
Queensland,Beach Holm,64,0,0,0,No Risk,Body stressing,Mental stress,35,18,0,0,2021-07-18 08:36:47.865692+00:120
Queensland,Beachmere,53,0,0,0,No Risk,Body stressing,Mental stress,29,11,0,0,2021-07-18 08:36:47.865692+00:121
Queensland,Beaconsfield ,59,0,0,0,No Risk,Body stressing,Mental stress,29,9,0,0,2021-07-18 08:36:47.865692+00:122
Queensland,Beatrice,50,0,0,0,No Risk,Body stressing,Mental stress,43,3,0,0,2021-07-18 08:36:47.865692+00:123
Queensland,Beaudesert,45,0,0,0,No Risk,Body stressing,Mental stress,36,20,0,0,2021-07-18 08:36:47.865692+00:124
Queensland,Bedourie,52,0,0,0,No Risk,Body stressing,Mental stress,31,21,0,0,2021-07-18 08:36:47.865692+00:125
Queensland,Beecher,61,0,0,0,No Risk,Body stressing,Mental stress,28,21,0,0,2021-07-18 08:36:47.865692+00:126
Queensland,Beechmont,61,0,0,0,No Risk,Body stressing,Mental stress,36,20,0,0,2021-07-18 08:36:47.865692+00:127
Queensland,Beenleigh,71,0,0,0,No Risk,Body stressing,Mental stress,40,11,0,0,2021-07-18 08:36:47.865692+00:128
Queensland,Beerburrum,50,0,0,0,No Risk,Body stressing,Mental stress,28,0,0,0,2021-07-18 08:36:47.865692+00:129
Queensland,Beerwah,52,0,0,0,No Risk,Body stressing,Mental stress,28,15,0,0,2021-07-18 08:36:47.865692+00:130
Queensland,Belgian Gardens,60,0,0,0,No Risk,Body stressing,Mental stress,31,9,0,0,2021-07-18 08:36:47.865692+00:131
Queensland,Belivah,58,0,0,0,No Risk,Body stressing,Mental stress,34,19,0,0,2021-07-18 08:36:47.865692+00:132
Queensland,Bell ,80,0,0,0,No Risk,Body stressing,Mental stress,33,0,0,0,2021-07-18 08:36:47.865692+00:133
Queensland,Bellara,67,0,0,0,No Risk,Body stressing,Mental stress,26,14,0,0,2021-07-18 08:36:47.865692+00:134
Queensland,Bellbird Park,46,0,0,0,No Risk,Body stressing,Mental stress,26,10,0,0,2021-07-18 08:36:47.865692+00:135
Queensland,Bellbowrie,67,0,0,0,No Risk,Body stressing,Mental stress,27,18,0,0,2021-07-18 08:36:47.865692+00:136
Queensland,Bellenden Ker,81,0,0,0,No Risk,Body stressing,Mental stress,29,1,0,0,2021-07-18 08:36:47.865692+00:137
Queensland,Belli Park,79,0,0,0,No Risk,Body stressing,Mental stress,35,13,0,0,2021-07-18 08:36:47.865692+00:138
Queensland,Bellmere,65,0,0,0,No Risk,Body stressing,Mental stress,27,16,0,0,2021-07-18 08:36:47.865692+00:139
Queensland,Bells Bridge,52,0,0,0,No Risk,Body stressing,Mental stress,39,15,0,0,2021-07-18 08:36:47.865692+00:140
Queensland,Bells Creek,66,0,0,0,No Risk,Body stressing,Mental stress,39,18,0,0,2021-07-18 08:36:47.865692+00:141
Queensland,Belmont ,64,0,0,0,No Risk,Body stressing,Mental stress,31,7,0,0,2021-07-18 08:36:47.865692+00:142
Queensland,Belvedere,61,0,0,0,No Risk,Body stressing,Mental stress,36,16,0,0,2021-07-18 08:36:47.865692+00:143
Queensland,Belyando,73,0,0,0,No Risk,Body stressing,Mental stress,27,2,0,0,2021-07-18 08:36:47.865692+00:144
Queensland,Bemerside,55,0,0,0,No Risk,Body stressing,Mental stress,37,15,0,0,2021-07-18 08:36:47.865692+00:145
Queensland,Benaraby,74,0,0,0,No Risk,Body stressing,Mental stress,29,12,0,0,2021-07-18 08:36:47.865692+00:146
Queensland,Benarkin North,50,0,0,0,No Risk,Body stressing,Mental stress,38,9,0,0,2021-07-18 08:36:47.865692+00:147
Queensland,Benowa,79,0,0,0,No Risk,Body stressing,Mental stress,31,21,0,0,2021-07-18 08:36:47.865692+00:148
Queensland,Bentley Park,45,0,0,0,No Risk,Body stressing,Mental stress,28,13,0,0,2021-07-18 08:36:47.865692+00:149
Queensland,Berrinba,55,0,0,0,No Risk,Body stressing,Mental stress,28,3,0,0,2021-07-18 08:36:47.865692+00:150
Queensland,Berserker,71,0,0,0,No Risk,Body stressing,Mental stress,27,10,0,0,2021-07-18 08:36:47.865692+00:151
Queensland,Bethania,66,0,0,0,No Risk,Body stressing,Mental stress,43,16,0,0,2021-07-18 08:36:47.865692+00:152
Queensland,Biboohra,45,0,0,0,No Risk,Body stressing,Mental stress,27,19,0,0,2021-07-18 08:36:47.865692+00:153
Queensland,Biddaddaba,71,0,0,0,No Risk,Body stressing,Mental stress,35,13,0,0,2021-07-18 08:36:47.865692+00:154
Queensland,Biddeston,84,0,0,0,No Risk,Body stressing,Mental stress,42,6,0,0,2021-07-18 08:36:47.865692+00:155
Queensland,Bidwill ,66,0,0,0,No Risk,Body stressing,Mental stress,30,15,0,0,2021-07-18 08:36:47.865692+00:156
Queensland,Biggenden,45,0,0,0,No Risk,Body stressing,Mental stress,40,12,0,0,2021-07-18 08:36:47.865692+00:157
Queensland,Biggera Waters,70,0,0,0,No Risk,Body stressing,Mental stress,26,4,0,0,2021-07-18 08:36:47.865692+00:158
Queensland,Bilinga,65,0,0,0,No Risk,Body stressing,Mental stress,37,20,0,0,2021-07-18 08:36:47.865692+00:159
Queensland,Biloela,66,0,0,0,No Risk,Body stressing,Mental stress,35,0,0,0,2021-07-18 08:36:47.865692+00:160
Queensland,Bilyana,50,0,0,0,No Risk,Body stressing,Mental stress,28,18,0,0,2021-07-18 08:36:47.865692+00:161
Queensland,Bingil Bay,58,0,0,0,No Risk,Body stressing,Mental stress,35,17,0,0,2021-07-18 08:36:47.865692+00:162
Queensland,Binjour,72,0,0,0,No Risk,Body stressing,Mental stress,26,3,0,0,2021-07-18 08:36:47.865692+00:163
Queensland,Birkalla,62,0,0,0,No Risk,Body stressing,Mental stress,42,14,0,0,2021-07-18 08:36:47.865692+00:164
Queensland,Birkdale,49,0,0,0,No Risk,Body stressing,Mental stress,41,1,0,0,2021-07-18 08:36:47.865692+00:165
Queensland,Birtinya,55,0,0,0,No Risk,Body stressing,Mental stress,29,1,0,0,2021-07-18 08:36:47.865692+00:166
Queensland,Black Duck Creek,59,0,0,0,No Risk,Body stressing,Mental stress,41,16,0,0,2021-07-18 08:36:47.865692+00:167
Queensland,Black Mountain ,50,0,0,0,No Risk,Body stressing,Mental stress,27,11,0,0,2021-07-18 08:36:47.865692+00:168
Queensland,Black River ,48,0,0,0,No Risk,Body stressing,Mental stress,30,8,0,0,2021-07-18 08:36:47.865692+00:169
Queensland,Blackall,64,0,0,0,No Risk,Body stressing,Mental stress,42,3,0,0,2021-07-18 08:36:47.865692+00:170
Queensland,Blackbutt ,73,0,0,0,No Risk,Body stressing,Mental stress,27,11,0,0,2021-07-18 08:36:47.865692+00:171
Queensland,Blackbutt North,75,0,0,0,No Risk,Body stressing,Mental stress,27,8,0,0,2021-07-18 08:36:47.865692+00:172
Queensland,Blackrock,61,0,0,0,No Risk,Body stressing,Mental stress,32,6,0,0,2021-07-18 08:36:47.865692+00:173
Queensland,Blacks Beach,61,0,0,0,No Risk,Body stressing,Mental stress,34,19,0,0,2021-07-18 08:36:47.865692+00:174
Queensland,Blackstone,70,0,0,0,No Risk,Body stressing,Mental stress,31,20,0,0,2021-07-18 08:36:47.865692+00:175
Queensland,Blackwater,76,0,0,0,No Risk,Body stressing,Mental stress,37,4,0,0,2021-07-18 08:36:47.865692+00:176
Queensland,Blanchview,46,0,0,0,No Risk,Body stressing,Mental stress,36,5,0,0,2021-07-18 08:36:47.865692+00:177
Queensland,Blenheim,76,0,0,0,No Risk,Body stressing,Mental stress,28,16,0,0,2021-07-18 08:36:47.865692+00:178
Queensland,Bli Bli,77,0,0,0,No Risk,Body stressing,Mental stress,26,3,0,0,2021-07-18 08:36:47.865692+00:179
Queensland,Bloomfield,58,0,0,0,No Risk,Body stressing,Mental stress,33,17,0,0,2021-07-18 08:36:47.865692+00:180
Queensland,Bloomsbury,85,0,0,0,No Risk,Body stressing,Mental stress,31,7,0,0,2021-07-18 08:36:47.865692+00:181
Queensland,Blue Mountain Heights,54,0,0,0,No Risk,Body stressing,Mental stress,27,7,0,0,2021-07-18 08:36:47.865692+00:182
Queensland,Bluewater,73,0,0,0,No Risk,Body stressing,Mental stress,35,11,0,0,2021-07-18 08:36:47.865692+00:183
Queensland,Bluewater Park,57,0,0,0,No Risk,Body stressing,Mental stress,31,2,0,0,2021-07-18 08:36:47.865692+00:184
Queensland,Bluff,59,0,0,0,No Risk,Body stressing,Mental stress,41,13,0,0,2021-07-18 08:36:47.865692+00:185
Queensland,Bohle,56,0,0,0,No Risk,Body stressing,Mental stress,31,6,0,0,2021-07-18 08:36:47.865692+00:186
Queensland,Bohle Plains,78,0,0,0,No Risk,Body stressing,Mental stress,41,4,0,0,2021-07-18 08:36:47.865692+00:187
Queensland,Boigu Island,50,0,0,0,No Risk,Body stressing,Mental stress,33,19,0,0,2021-07-18 08:36:47.865692+00:188
Queensland,Bokarina,49,0,0,0,No Risk,Body stressing,Mental stress,39,10,0,0,2021-07-18 08:36:47.865692+00:189
Queensland,Bollier,72,0,0,0,No Risk,Body stressing,Mental stress,37,4,0,0,2021-07-18 08:36:47.865692+00:190
Queensland,Bollon,74,0,0,0,No Risk,Body stressing,Mental stress,32,1,0,0,2021-07-18 08:36:47.865692+00:191
Queensland,Bondoola,72,0,0,0,No Risk,Body stressing,Mental stress,31,2,0,0,2021-07-18 08:36:47.865692+00:192
Queensland,Bongaree,64,0,0,0,No Risk,Body stressing,Mental stress,28,17,0,0,2021-07-18 08:36:47.865692+00:193
Queensland,Bongeen,69,0,0,0,No Risk,Body stressing,Mental stress,43,17,0,0,2021-07-18 08:36:47.865692+00:194
Queensland,Bonnie Doon ,80,0,0,0,No Risk,Body stressing,Mental stress,41,13,0,0,2021-07-18 08:36:47.865692+00:195
Queensland,Bonogin,69,0,0,0,No Risk,Body stressing,Mental stress,28,5,0,0,2021-07-18 08:36:47.865692+00:196
Queensland,Booie,49,0,0,0,No Risk,Body stressing,Mental stress,28,21,0,0,2021-07-18 08:36:47.865692+00:197
Queensland,Boompa,66,0,0,0,No Risk,Body stressing,Mental stress,34,2,0,0,2021-07-18 08:36:47.865692+00:198
Queensland,Boonah ,69,0,0,0,No Risk,Body stressing,Mental stress,36,6,0,0,2021-07-18 08:36:47.865692+00:199
Queensland,Boondall,72,0,0,0,No Risk,Body stressing,Mental stress,26,17,0,0,2021-07-18 08:36:47.865692+00:200
Queensland,Boonooroo,66,0,0,0,No Risk,Body stressing,Mental stress,40,19,0,0,2021-07-18 08:36:47.865692+00:201
Queensland,Booral ,57,0,0,0,No Risk,Body stressing,Mental stress,28,5,0,0,2021-07-18 08:36:47.865692+00:202
Queensland,Booroobin,85,0,0,0,No Risk,Body stressing,Mental stress,33,1,0,0,2021-07-18 08:36:47.865692+00:203
Queensland,Booval,58,0,0,0,No Risk,Body stressing,Mental stress,37,13,0,0,2021-07-18 08:36:47.865692+00:204
Queensland,Booyal,70,0,0,0,No Risk,Body stressing,Mental stress,34,10,0,0,2021-07-18 08:36:47.865692+00:205
Queensland,Boreen Point,78,0,0,0,No Risk,Body stressing,Mental stress,28,3,0,0,2021-07-18 08:36:47.865692+00:206
Queensland,Boronia Heights,61,0,0,0,No Risk,Body stressing,Mental stress,37,19,0,0,2021-07-18 08:36:47.865692+00:207
Queensland,Bororen,63,0,0,0,No Risk,Body stressing,Mental stress,35,5,0,0,2021-07-18 08:36:47.865692+00:208
Queensland,Bouldercombe,85,0,0,0,No Risk,Body stressing,Mental stress,29,11,0,0,2021-07-18 08:36:47.865692+00:209
Queensland,Boulia,56,0,0,0,No Risk,Body stressing,Mental stress,30,21,0,0,2021-07-18 08:36:47.865692+00:210
Queensland,Bowen,64,0,0,0,No Risk,Body stressing,Mental stress,29,3,0,0,2021-07-18 08:36:47.865692+00:211
Queensland,Bowen Hills,69,0,0,0,No Risk,Body stressing,Mental stress,28,18,0,0,2021-07-18 08:36:47.865692+00:212
Queensland,Bowenville,53,0,0,0,No Risk,Body stressing,Mental stress,38,0,0,0,2021-07-18 08:36:47.865692+00:213
